cf_id,contact_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launch_date,end_date,staff_pick,spotlight,Category,Sub-Category
1755,1377,Gonzalez-White,Open-architected disintermediate budgetary management,2400.0,2400.0,successful,114,US,USD,2020-12-21 06:00:00,2021-10-27 05:00:00,False,False,food,food trucks
965,5036,Lopez-King,Multi-lateral radical solution,7900.0,7900.0,successful,93,US,USD,2021-04-25 05:00:00,2021-09-11 05:00:00,False,False,theater,plays
2019,5761,Glover-Nelson,Inverse context-sensitive info-mediaries,94900.0,94900.0,failed,594,US,USD,2021-04-10 05:00:00,2021-05-18 05:00:00,False,False,theater,plays
843,3699,Garner and Sons,Versatile neutral workforce,5100.0,5100.0,failed,24,US,USD,2020-09-17 05:00:00,2021-04-26 05:00:00,False,False,film & video,television
1593,4519,"Sellers, Roach and Garrison",Multi-tiered systematic knowledge user,42700.0,42700.0,successful,1681,US,USD,2020-12-18 06:00:00,2021-03-15 05:00:00,False,True,technology,web
2494,5395,"Herrera, Bennett and Silva",Programmable multi-state algorithm,121100.0,121100.0,failed,252,US,USD,2020-07-30 05:00:00,2021-05-04 05:00:00,False,True,theater,plays
2250,3057,"Thomas, Clay and Mendoza",Multi-channeled reciprocal interface,800.0,800.0,successful,32,US,USD,2020-05-13 05:00:00,2021-03-06 06:00:00,False,False,music,indie rock
1498,2741,Ayala Group,Right-sized maximized migration,5400.0,5400.0,successful,135,US,USD,2020-07-22 05:00:00,2021-08-07 05:00:00,False,True,theater,plays
356,1675,"Huerta, Roberts and Dickerson",Self-enabling value-added artificial intelligence,4000.0,4000.0,successful,140,US,USD,2021-02-28 06:00:00,2021-08-08 05:00:00,False,True,theater,plays
1432,2712,Johnson Group,Vision-oriented interactive solution,7000.0,7000.0,failed,67,US,USD,2021-04-22 05:00:00,2022-01-08 06:00:00,False,False,food,food trucks
25,4527,"Bailey, Nguyen and Martinez",Fundamental user-facing productivity,1000.0,1000.0,successful,92,US,USD,2021-08-10 05:00:00,2021-08-20 05:00:00,False,False,games,video games
488,1722,"Williams, Martin and Meyer",Innovative well-modulated capability,60200.0,60200.0,successful,1015,GB,GBP,2020-07-17 05:00:00,2021-03-03 06:00:00,False,False,theater,plays
423,4330,Huff-Johnson,Universal fault-tolerant orchestration,195200.0,195200.0,failed,742,US,USD,2021-03-27 05:00:00,2021-11-17 06:00:00,True,False,publishing,nonfiction
2028,5219,Diaz-Little,Grass-roots executive synergy,6700.0,6700.0,successful,323,US,USD,2021-06-26 05:00:00,2021-07-10 05:00:00,False,False,technology,web
1521,4997,Freeman-French,Multi-layered optimal application,7200.0,7200.0,failed,75,US,USD,2020-02-21 06:00:00,2021-02-23 06:00:00,False,True,film & video,documentary
2780,2239,Beck-Weber,Business-focused full-range core,129100.0,129100.0,successful,2326,US,USD,2021-06-22 05:00:00,2021-12-17 06:00:00,False,False,film & video,documentary
2316,4587,Lewis-Jacobson,Exclusive system-worthy Graphic Interface,6500.0,6500.0,successful,381,US,USD,2021-04-14 05:00:00,2021-05-29 05:00:00,False,False,theater,plays
2247,4113,Logan-Curtis,Enhanced optimal ability,170600.0,170600.0,failed,4405,US,USD,2020-11-21 06:00:00,2021-01-19 06:00:00,False,True,music,rock
2408,4762,"Chan, Washington and Callahan",Optional zero administration neural-net,7800.0,7800.0,failed,92,US,USD,2021-04-12 05:00:00,2021-07-02 05:00:00,False,False,music,rock
3184,5242,Wilson Group,Ameliorated foreground focus group,6200.0,6200.0,successful,480,US,USD,2020-07-18 05:00:00,2021-03-28 05:00:00,False,False,film & video,documentary
1680,5765,"Gardner, Ryan and Gutierrez",Triple-buffered multi-tasking matrices,9400.0,9400.0,failed,64,US,USD,2021-03-02 06:00:00,2021-09-20 05:00:00,False,False,publishing,radio & podcasts
2585,2185,Hernandez Inc,Versatile dedicated migration,2400.0,2400.0,successful,226,US,USD,2021-06-12 05:00:00,2021-08-18 05:00:00,False,False,publishing,translations
1561,5500,Ortiz-Roberts,Devolved foreground customer loyalty,7800.0,7800.0,failed,64,US,USD,2021-06-09 05:00:00,2021-06-18 05:00:00,False,True,film & video,drama
2632,3494,Ramirez LLC,Reduced reciprocal focus group,9800.0,9800.0,successful,241,US,USD,2020-12-09 06:00:00,2021-05-26 05:00:00,False,True,music,rock
439,3924,Morrow Inc,Networked global migration,3100.0,3100.0,successful,132,US,USD,2020-06-14 05:00:00,2021-02-09 06:00:00,False,True,film & video,drama
461,3521,Erickson-Rogers,De-engineered even-keeled definition,9800.0,9800.0,canceled,75,IT,EUR,2021-07-03 05:00:00,2021-07-08 05:00:00,False,True,photography,photography books
1419,5262,"Leach, Rich and Price",Implemented bi-directional flexibility,141100.0,141100.0,failed,842,US,USD,2021-11-15 06:00:00,2021-12-07 06:00:00,False,True,publishing,translations
2986,3684,Manning-Hamilton,Vision-oriented scalable definition,97300.0,97300.0,successful,2043,US,USD,2020-12-29 06:00:00,2021-05-30 05:00:00,False,True,food,food trucks
2031,5784,Butler LLC,Future-proofed upward-trending migration,6600.0,6600.0,failed,112,US,USD,2021-10-15 05:00:00,2021-11-30 06:00:00,False,False,theater,plays
1627,1498,Ball LLC,Right-sized full-range throughput,7600.0,7600.0,canceled,139,IT,EUR,2021-11-06 05:00:00,2021-12-10 06:00:00,False,False,theater,plays
2175,6073,"Taylor, Santiago and Flores",Polarized composite customer loyalty,66600.0,66600.0,failed,374,US,USD,2020-10-08 05:00:00,2021-04-11 05:00:00,False,True,music,indie rock
1788,4939,"Hernandez, Norton and Kelley",Expanded eco-centric policy,111100.0,111100.0,canceled,1122,US,USD,2020-12-30 06:00:00,2021-08-18 05:00:00,False,False,food,food trucks
